1;bunker;5591.00;11.05;1789.00;0.41;0
1;bunker;4349.00;11.07;1832.00;1.97;0
1;bunker;4589.00;11.07;1776.00;4.63;0
1;bunker;4279.00;11.07;1726.00;2.47;0
1;bunker;4315.00;11.00;1745.00;5.14;0
1;bunker;5040.00;11.07;1667.00;0.41;0
1;bunker;4663.00;11.05;1669.00;4.54;0
1;bunker;4741.00;11.05;1681.00;0.92;0
1;bunker;4841.00;11.07;1671.00;2.48;0
1;bunker;4833.00;11.03;1653.00;5.14;0
1;bunker;4986.00;11.10;1819.00;2.98;0
1;bunker;5476.00;11.05;1747.00;4.19;0
1;bunker;5090.00;11.10;1771.00;0.92;0
1;bunker;5538.00;11.73;1602.00;3.59;0
1;bunker;4968.00;11.05;1808.00;6.25;0
1;bunker;4170.00;11.07;1532.00;2.64;0
1;bunker;4137.00;11.10;1830.00;5.65;0
1;bunker;4463.00;11.10;1556.00;2.04;0
1;bunker;5091.00;11.10;1832.00;4.70;0
1;bunker;3881.00;11.05;1820.00;2.54;0
1;bunker;4782.00;11.05;1680.00;4.10;0
1;bunker;4858.00;11.07;1770.00;0.48;0
1;bunker;4466.00;11.03;1811.00;3.15;0
1;bunker;5538.00;11.10;1536.00;6.16;0
1;bunker;4095.00;11.07;1501.00;1.09;0
1;bunker;4563.00;11.03;1600.00;5.21;0
1;bunker;4780.00;11.03;1659.00;1.59;0
1;bunker;4260.00;11.07;1598.00;3.15;0
1;bunker;5620.00;11.05;1707.00;0.99;0
1;bunker;4523.00;11.10;1583.00;3.66;0
1;bunker;4814.00;11.05;1652.00;0.04;0
1;bunker;5388.00;11.05;1824.00;1.60;0
1;bunker;4621.00;11.03;1678.00;5.72;0
1;bunker;5625.00;11.05;1771.00;0.65;0
1;bunker;4547.00;11.10;1587.00;4.77;0
1;bunker;5073.00;11.05;1680.00;0.04;0
1;bunker;4228.00;11.28;1462.00;4.17;0
1;bunker;4382.00;11.10;1587.00;5.37;0
1;bunker;5522.00;11.07;1712.00;3.21;0
1;bunker;5085.00;12.57;1802.00;6.23;0
1;bunker;4030.00;11.85;1686.00;1.16;0
1;bunker;5160.00;12.10;1837.00;5.28;0
1;bunker;5519.00;11.07;1697.00;0.55;0
1;bunker;4061.00;11.53;1430.00;3.22;0
1;bunker;4334.00;11.10;1602.00;5.88;0
1;bunker;5595.00;11.07;1599.00;3.73;0
1;bunker;4656.00;11.05;1695.00;3.83;0
1;bunker;5418.00;11.05;1763.00;1.67;0
1;bunker;4654.00;11.00;1635.00;4.33;0
1;bunker;4972.00;11.07;1754.00;0.71;0
1;bunker;4686.00;11.03;1744.00;3.73;0
1;bunker;4100.00;11.03;1514.00;0.11;0
1;bunker;4130.00;11.05;1598.00;2.78;0
1;bunker;5021.00;11.07;1744.00;5.44;0
1;bunker;4088.00;11.05;1550.00;2.17;0
1;bunker;5133.00;11.07;1776.00;4.84;0
1;bunker;4290.00;11.05;1484.00;1.23;0
1;bunker;4604.00;11.07;1799.00;2.78;0
1;bunker;5359.00;11.07;1839.00;0.62;0
1;bunker;4866.00;11.10;1731.00;1.83;0
1;bunker;5052.00;11.07;1794.00;5.95;0
1;bunker;4495.00;11.05;1673.00;2.68;0
1;bunker;4348.00;11.07;1557.00;3.90;0
1;bunker;4935.00;11.07;1772.00;1.73;0
1;bunker;4954.00;11.05;1668.00;4.40;0
1;bunker;4633.00;11.07;1718.00;5.96;0
1;bunker;4774.00;11.07;1816.00;2.34;0
1;bunker;4794.00;11.00;1750.00;0.18;0
1;bunker;4255.00;11.05;1487.00;1.39;0
1;bunker;4185.00;11.03;1491.00;4.40;0
1;bunker;4886.00;11.05;1699.00;0.79;0
1;bunker;4221.00;11.07;1524.00;4.91;0
1;bunker;5621.00;11.03;1563.00;0.18;0
1;bunker;4606.00;11.03;1632.00;2.85;0
1;bunker;5021.00;11.03;1786.00;0.69;0
1;bunker;4851.00;11.05;1719.00;1.90;0
1;bunker;5174.00;11.07;1807.00;4.91;0
1;bunker;4070.00;11.05;1443.00;1.29;0
1;bunker;4356.00;11.03;1649.00;3.96;0
1;bunker;4921.00;11.07;1683.00;0.34;0
1;bunker;4754.00;11.07;1714.00;3.36;0
1;bunker;4040.00;11.10;1468.00;4.57;0
1;bunker;5572.00;11.07;1849.00;2.41;0
1;bunker;5077.00;11.05;1733.00;0.25;0
1;bunker;4928.00;11.07;1729.00;0.35;0
1;bunker;4987.00;11.10;1708.00;4.47;0
1;bunker;3993.00;9.50;1426.00;0.85;0
1;bunker;4848.00;11.07;1692.00;3.87;0
1;bunker;5009.00;11.07;1764.00;5.08;0
1;bunker;4860.00;11.07;1745.00;2.92;0
1;bunker;5292.00;11.05;1883.00;5.58;0
1;bunker;4256.00;11.10;1642.00;0.86;0
1;bunker;4142.00;11.10;1773.00;3.52;0
1;bunker;4740.00;11.07;1716.00;1.36;0
1;bunker;4905.00;11.05;1761.00;4.03;0
1;bunker;5544.00;11.05;1666.00;5.59;0
1;bunker;5489.00;11.05;1655.00;3.42;0
1;bunker;5473.00;11.05;1882.00;4.64;0
1;bunker;4775.00;11.05;1697.00;2.48;0
1;bunker;5073.00;11.10;1762.00;4.03;0
1;bunker;4152.00;11.07;1500.00;0.41;0
1;bunker;3903.00;11.98;1717.00;3.08;0
1;bunker;4103.00;11.05;1478.00;0.92;0
1;bunker;5067.00;11.00;1722.00;1.02;0
1;bunker;4715.00;11.10;1732.00;5.15;0
1;bunker;5588.00;11.05;1558.00;2.98;0
1;bunker;4943.00;11.05;1657.00;4.54;0
1;bunker;4865.00;11.03;1679.00;0.92;0
1;bunker;3940.00;11.07;1409.00;3.59;0
1;bunker;4794.00;11.10;1725.00;1.43;0
1;bunker;5157.00;11.05;1879.00;1.53;0
1;bunker;4726.00;11.07;1691.00;5.65;0
1;bunker;4788.00;11.07;1681.00;2.04;0
1;bunker;4881.00;11.10;1709.00;4.70;0
1;bunker;4219.00;11.05;1569.00;6.26;0
1;bunker;4146.00;11.07;1493.00;4.10;0
1;bunker;4681.00;11.03;1683.00;0.48;0
1;bunker;5019.00;11.05;1650.00;3.15;0
1;bunker;4815.00;11.07;1699.00;6.16;0
1;bunker;4764.00;11.10;1689.00;1.09;0
1;bunker;4282.00;11.05;1560.00;5.22;0
1;bunker;4159.00;11.07;1718.00;0.49;0
1;bunker;4267.00;11.05;1529.00;4.61;0
1;bunker;4248.00;11.07;1519.00;5.82;0
1;bunker;4772.00;11.07;1656.00;3.66;0
1;bunker;5116.00;11.05;1797.00;5.22;0
1;bunker;4747.00;11.10;1652.00;1.60;0
1;bunker;5509.00;11.70;1648.00;5.72;0
1;bunker;5623.00;11.10;1697.00;2.10;0
1;bunker;5237.00;11.07;1876.00;3.66;0
1;bunker;3940.00;11.03;1927.00;0.04;0
1;bunker;4373.00;11.07;1902.00;4.17;0
1;bunker;3682.00;12.20;1861.00;5.38;0
1;bunker;5482.00;11.07;1910.00;2.11;0
1;bunker;5264.00;11.07;1891.00;4.78;0
1;bunker;5287.00;11.07;1891.00;1.16;0
1;bunker;5129.00;11.05;1995.00;2.71;0
1;bunker;3438.00;11.07;1974.00;0.55;0
1;bunker;4987.00;11.05;1908.00;4.68;0
1;bunker;4899.00;11.07;1906.00;5.89;0
1;bunker;5360.00;11.05;1892.00;2.62;0
1;bunker;5580.00;11.07;1905.00;5.28;0
1;bunker;5427.00;11.05;1908.00;1.67;0
1;bunker;3119.00;11.03;1910.00;4.33;0
1;bunker;5176.00;11.05;1953.00;1.07;0
1;bunker;4241.00;11.10;1925.00;2.27;0
1;bunker;4405.00;11.05;1942.00;0.11;0
1;bunker;74.00;11.05;1923.00;2.78;0
1;bunker;5612.00;11.05;1924.00;4.34;0
1;bunker;4329.00;11.10;1947.00;2.17;0
1;bunker;55.00;11.10;1964.00;4.84;0
1;bunker;5418.00;11.07;1946.00;0.12;0
1;bunker;5590.00;11.10;1970.00;2.78;0
1;bunker;14.00;12.03;1965.00;0.62;0
1;bunker;5630.00;11.07;1949.00;1.83;0
1;bunker;4914.00;11.07;1947.00;4.85;0
1;bunker;128.00;9.50;1956.00;1.23;0
1;bunker;4497.00;11.07;1973.00;5.35;0
1;bunker;178.00;11.05;1986.00;0.28;0
1;bunker;5266.00;11.07;1978.00;3.29;0
1;bunker;43.00;13.00;1989.00;1.13;0
1;bunker;2786.00;11.07;2022.00;2.34;0
1;bunker;494.00;11.10;2015.00;0.18;0
1;bunker;795.00;11.07;1986.00;1.74;0
1;bunker;964.00;11.05;2016.00;4.40;0
1;bunker;1079.00;11.07;2001.00;0.79;0
1;bunker;1298.00;11.03;1982.00;4.91;0
1;bunker;1440.00;11.05;2014.00;5.01;0
1;bunker;1735.00;11.07;2012.00;2.85;0
1;bunker;1880.00;11.07;2005.00;5.52;0
1;bunker;2192.00;11.10;2011.00;0.79;0
1;bunker;2368.00;11.03;1974.00;4.91;0
1;bunker;2469.00;11.07;1973.00;1.29;0
1;bunker;2593.00;11.05;1985.00;5.42;0
1;bunker;2662.00;11.07;1984.00;5.52;0
1;bunker;312.00;11.07;1993.00;3.36;0
1;bunker;439.00;11.07;1989.00;6.03;0
1;bunker;689.00;11.07;1976.00;2.41;0
1;bunker;2984.00;11.07;1985.00;3.96;0
1;bunker;2822.00;11.05;1988.00;1.81;0
1;bunker;2293.00;11.07;2006.00;3.02;0
1;bunker;2381.00;11.10;2013.00;0.85;0
1;bunker;2557.00;11.05;2012.00;3.87;0
1;bunker;165.00;11.05;2019.00;5.08;0
1;bunker;871.00;11.05;2037.00;2.92;0
1;bunker;2446.00;11.05;2010.00;4.48;0
1;bunker;2673.00;11.05;2022.00;0.86;0
1;bunker;2531.00;11.03;2019.00;3.52;0
1;bunker;112.00;11.07;2033.00;1.36;0
1;bunker;2627.00;11.03;2004.00;2.92;0
1;bunker;55.00;11.53;2016.00;5.59;0
1;bunker;298.00;11.07;2043.00;1.97;0
1;bunker;437.00;11.07;2038.00;6.09;0
1;bunker;2570.00;11.07;2032.00;1.37;0
1;bunker;5410.00;11.07;2022.00;4.03;0
1;bunker;2633.00;11.10;2029.00;1.87;0
1;bunker;490.00;11.05;2040.00;3.09;0
1;bunker;1037.00;11.07;2022.00;6.10;0
1;bunker;1601.00;11.07;2033.00;2.48;0
1;bunker;2272.00;11.10;2025.00;5.15;0
1;bunker;1755.00;11.10;2028.00;0.42;0
1;bunker;1999.00;11.07;2042.00;4.54;0
1;bunker;2059.00;11.00;2041.00;5.76;0
1;bunker;70.00;11.03;2043.00;3.59;0
1;bunker;2512.00;11.07;2028.00;0.33;0
1;bunker;976.00;11.05;2045.00;1.53;0
1;coastal_bunker;4017.00;11.38;1709.00;-2.19;0
1;coastal_bunker;3780.00;11.23;1816.00;-1.73;0
1;coastal_bunker;4184.00;11.07;1605.00;-3.32;0
1;coastal_bunker;5121.00;9.55;1834.00;0.94;0
1;coastal_bunker;4277.00;10.00;1523.00;1.05;0
1;coastal_bunker;4482.00;9.98;1546.00;0.21;0
1;coastal_bunker;5621.00;11.55;1870.00;-3.64;0
1;coastal_bunker;4369.00;10.65;1549.00;-0.36;0
1;coastal_bunker;4187.00;10.00;1672.00;-1.14;0
1;coastal_bunker;5084.00;11.18;1798.00;0.95;0
1;coastal_bunker;4071.00;11.85;1659.00;-3.30;0
1;coastal_bunker;4209.00;11.35;1597.00;-2.17;0
1;coastal_bunker;4014.00;11.05;1483.00;-3.04;0
1;coastal_bunker;5519.00;9.50;1561.00;-1.42;0
1;coastal_bunker;5540.00;9.50;1533.00;-0.87;0
1;coastal_bunker;4072.00;10.13;1432.00;-1.00;0
1;coastal_bunker;4304.00;12.18;1495.00;-3.02;0
1;coastal_bunker;5624.00;9.50;1529.00;0.00;0
1;coastal_bunker;5176.00;11.45;1851.00;-2.20;0
1;coastal_bunker;4512.00;12.07;1560.00;0.67;0
1;coastal_bunker;5591.00;11.05;1668.00;0.24;0
1;coastal_bunker;4134.00;9.50;1712.00;0.28;0
1;coastal_bunker;3933.00;11.23;1397.00;-0.30;0
1;coastal_bunker;5592.00;11.82;1628.00;-2.91;0
1;coastal_bunker;4239.00;10.38;1628.00;-1.30;0
1;coastal_bunker;4252.00;11.40;1506.00;1.19;0
1;coastal_bunker;5151.00;12.05;1828.00;-2.21;0
1;coastal_bunker;5508.00;11.07;1884.00;-4.42;0
1;coastal_bunker;4046.00;9.50;1411.00;0.59;0
1;coastal_bunker;4052.00;9.50;1726.00;0.23;0
1;coastal_bunker;3915.00;12.45;1712.00;-3.68;0
1;coastal_bunker;5452.00;9.50;1644.00;0.00;0
1;coastal_bunker;4059.00;9.50;1506.00;-1.61;0
1;coastal_bunker;5093.00;12.13;1796.00;-2.40;0
1;coastal_bunker;4190.00;12.25;1441.00;0.28;0
1;coastal_bunker;4563.00;11.10;1575.00;0.59;0
1;coastal_bunker;4252.00;12.35;1493.00;-4.63;0
1;coastal_bunker;5110.00;13.53;1802.00;-2.03;0
1;coastal_bunker;5182.00;11.03;1880.00;1.57;0
1;coastal_bunker;5203.00;11.85;1872.00;-2.06;0
1;coastal_bunker;3758.00;9.50;1879.00;-0.79;0
1;coastal_bunker;3665.00;9.50;1863.00;-1.57;0
1;coastal_bunker;5513.00;12.73;1890.00;1.50;0
1;coastal_bunker;5260.00;10.07;1908.00;-2.36;0
1;coastal_bunker;5269.00;10.00;1913.00;-2.36;0
1;coastal_bunker;5149.00;9.50;1907.00;0.41;0
1;coastal_bunker;3438.00;11.13;1938.00;0.00;0
1;coastal_bunker;5312.00;11.07;1929.00;-2.21;0
1;coastal_bunker;5608.00;9.50;1884.00;0.45;0
1;coastal_bunker;5357.00;11.10;1945.00;-1.94;0
1;coastal_bunker;5222.00;10.23;1915.00;0.95;0
1;coastal_bunker;112.00;9.50;1911.00;-1.11;0
1;coastal_bunker;5628.00;10.82;1681.00;0.21;0
1;coastal_bunker;4258.00;9.50;1510.00;0.69;0
1;coastal_bunker;4052.00;11.70;1498.00;-2.15;0
1;dockyard;4131.00;10.18;1624.00;-3.30;0
1;anti_air_building;4071.00;11.07;1791.00;2.85;0
1;anti_air_building;5423.00;11.07;1711.00;4.41;0
1;anti_air_building;4304.00;11.05;1661.00;2.25;0
1;radar_station;2859.00;11.07;1941.00;5.72;0
1;rocket_site;5585.00;11.03;1610.00;1.30;0
1;nuclear_reactor;4497.00;11.05;1943.00;2.86;0
2;arms_factory;5161.00;11.05;1757.00;1.59;0
2;arms_factory;5286.00;11.10;1663.00;4.25;0
2;arms_factory;5265.00;11.98;1734.00;0.99;0
2;arms_factory;5290.00;11.25;1690.00;3.66;0
2;arms_factory;5137.00;11.23;1683.00;0.04;0
2;arms_factory;5223.00;11.05;1622.00;2.70;0
2;industrial_complex;5184.00;11.57;1675.00;5.72;0
2;industrial_complex;5256.00;11.13;1721.00;0.64;0
2;industrial_complex;5198.00;11.10;1689.00;4.76;0
2;industrial_complex;5168.00;11.03;1585.00;2.61;0
2;industrial_complex;5261.00;11.05;1640.00;2.71;0
2;industrial_complex;5141.00;11.70;1681.00;0.55;0
2;air_base;5185.00;11.05;1728.00;3.21;0
2;bunker;5257.00;11.07;1752.00;4.77;0
2;bunker;5183.00;11.07;1717.00;1.16;0
2;bunker;5204.00;11.10;1619.00;5.28;0
2;bunker;5287.00;11.10;1693.00;0.20;0
2;bunker;5202.00;11.10;1604.00;3.22;0
2;bunker;5245.00;11.23;1645.00;5.88;0
2;bunker;5192.00;11.10;1596.00;2.26;0
2;bunker;5163.00;11.13;1690.00;0.11;0
2;bunker;5273.00;11.10;1680.00;1.67;0
2;bunker;5162.00;11.05;1612.00;5.79;0
2;bunker;5292.00;11.05;1673.00;0.71;0
2;anti_air_building;5166.00;11.00;1705.00;4.83;0
2;anti_air_building;5262.00;11.07;1660.00;0.11;0
2;anti_air_building;5302.00;11.35;1697.00;2.78;0
2;radar_station;5212.00;11.05;1667.00;1.36;0
2;rocket_site;5209.00;11.28;1628.00;2.17;0
2;nuclear_reactor;5173.00;11.05;1653.00;3.38;0
3;arms_factory;4951.00;11.05;1492.00;0.99;0
3;arms_factory;5001.00;11.05;1462.00;3.66;0
3;arms_factory;5063.00;11.10;1466.00;0.04;0
3;arms_factory;5018.00;11.07;1479.00;2.70;0
3;arms_factory;4995.00;11.05;1491.00;5.72;0
3;arms_factory;4939.00;11.80;1469.00;0.64;0
3;industrial_complex;5046.00;11.05;1473.00;4.76;0
3;industrial_complex;4962.00;12.43;1503.00;2.61;0
3;industrial_complex;5008.00;11.68;1472.00;2.71;0
3;industrial_complex;4967.00;11.05;1481.00;0.55;0
3;industrial_complex;5028.00;11.57;1480.00;3.21;0
3;industrial_complex;4995.00;11.07;1512.00;4.77;0
3;air_base;4932.00;11.07;1456.00;1.16;0
3;naval_base;5089.00;12.00;1469.00;1.49;4008
3;naval_base;5095.00;11.70;1479.00;1.35;4008
3;bunker;4984.00;11.07;1454.00;3.22;0
3;bunker;5065.00;11.10;1473.00;5.88;0
3;bunker;4980.00;11.05;1509.00;2.26;0
3;bunker;4977.00;11.07;1478.00;0.11;0
3;bunker;4947.00;11.18;1453.00;1.67;0
3;bunker;5025.00;11.10;1499.00;5.79;0
3;bunker;5016.00;11.10;1480.00;0.71;0
3;bunker;5025.00;11.07;1470.00;4.83;0
3;bunker;5084.00;11.07;1483.00;0.11;0
3;bunker;4991.00;11.48;1510.00;2.78;0
3;bunker;4964.00;11.10;1492.00;5.44;0
3;coastal_bunker;5091.00;11.85;1473.00;1.49;0
3;coastal_bunker;5095.00;11.43;1480.00;1.35;0
3;dockyard;5088.00;11.95;1467.00;1.49;0
3;anti_air_building;5003.00;11.80;1473.00;5.34;0
3;anti_air_building;5051.00;11.07;1471.00;5.45;0
3;anti_air_building;5027.00;11.53;1483.00;3.29;0
3;radar_station;5008.00;11.53;1486.00;0.90;0
3;rocket_site;4947.00;11.48;1476.00;2.33;0
3;nuclear_reactor;5069.00;11.10;1479.00;3.89;0
4;arms_factory;4968.00;11.07;1597.00;0.04;0
4;arms_factory;4950.00;11.30;1596.00;2.70;0
4;arms_factory;4934.00;11.05;1589.00;5.72;0
4;arms_factory;4952.00;11.05;1589.00;0.64;0
4;arms_factory;4951.00;11.05;1587.00;4.76;0
4;arms_factory;4907.00;11.50;1583.00;2.61;0
4;industrial_complex;4948.00;11.10;1580.00;2.71;0
4;industrial_complex;4942.00;12.35;1633.00;0.55;0
4;industrial_complex;4893.00;11.05;1577.00;3.21;0
4;industrial_complex;4979.00;11.07;1628.00;4.77;0
4;industrial_complex;4971.00;11.20;1627.00;1.16;0
4;industrial_complex;4898.00;12.70;1568.00;5.28;0
4;air_base;4947.00;11.45;1623.00;0.20;0
4;bunker;4932.00;11.30;1622.00;3.22;0
4;bunker;4916.00;12.15;1593.00;5.88;0
4;bunker;4925.00;11.07;1616.00;2.26;0
4;bunker;4958.00;11.00;1597.00;0.11;0
4;bunker;4983.00;11.05;1620.00;1.67;0
4;anti_air_building;4951.00;11.05;1608.00;5.79;0
4;anti_air_building;4922.00;11.07;1593.00;0.71;0
4;anti_air_building;4997.00;11.07;1638.00;4.83;0
4;radar_station;4952.00;11.45;1600.00;2.12;0
4;rocket_site;4999.00;11.07;1631.00;2.78;0
4;nuclear_reactor;5007.00;11.07;1629.00;5.44;0
5;arms_factory;5087.00;12.25;1437.00;5.72;0
5;arms_factory;5028.00;11.07;1437.00;0.64;0
5;arms_factory;5105.00;11.95;1446.00;4.76;0
5;arms_factory;5027.00;11.07;1395.00;2.61;0
5;arms_factory;5071.00;11.10;1428.00;2.71;0
5;arms_factory;5045.00;11.07;1438.00;0.55;0
5;industrial_complex;5016.00;11.38;1412.00;3.21;0
5;industrial_complex;5055.00;11.07;1425.00;4.77;0
5;industrial_complex;5064.00;11.07;1433.00;1.16;0
5;industrial_complex;5026.00;11.10;1435.00;5.28;0
5;industrial_complex;5039.00;11.05;1443.00;0.20;0
5;industrial_complex;5081.00;11.05;1455.00;3.22;0
5;air_base;5025.00;11.05;1405.00;5.88;0
5;naval_base;5093.00;11.50;1449.00;1.41;4008
5;naval_base;5088.00;11.05;1416.00;-3.61;4008
5;naval_base;5069.00;13.15;1419.00;-4.61;4008
5;naval_base;5070.00;11.63;1414.00;-4.31;4008
5;bunker;5045.00;11.03;1411.00;0.71;0
5;bunker;5047.00;11.07;1422.00;4.83;0
5;bunker;5050.00;11.05;1442.00;0.11;0
5;bunker;5072.00;13.10;1423.00;2.78;0
5;bunker;5087.00;12.03;1413.00;5.44;0
5;coastal_bunker;5098.00;10.00;1438.00;1.41;0
5;coastal_bunker;5074.00;12.38;1423.00;-4.61;0
5;coastal_bunker;5084.00;11.07;1417.00;-3.61;0
5;coastal_bunker;5069.00;11.90;1415.00;-4.31;0
5;dockyard;5107.00;12.53;1445.00;1.41;0
5;anti_air_building;5011.00;11.05;1448.00;3.29;0
5;anti_air_building;5025.00;11.07;1427.00;5.95;0
5;anti_air_building;5064.00;11.07;1404.00;2.33;0
5;radar_station;5047.00;11.10;1425.00;0.14;0
5;rocket_site;4992.00;11.07;1445.00;1.73;0
5;nuclear_reactor;5068.00;11.10;1425.00;4.40;0
6;arms_factory;5011.00;11.05;1370.00;4.76;0
6;arms_factory;5020.00;11.05;1380.00;2.61;0
6;arms_factory;4995.00;11.07;1344.00;2.71;0
6;arms_factory;5012.00;11.07;1353.00;0.55;0
6;arms_factory;5023.00;11.05;1365.00;3.21;0
6;arms_factory;5018.00;11.07;1375.00;4.77;0
6;industrial_complex;5022.00;11.05;1388.00;1.16;0
6;industrial_complex;5024.00;11.07;1352.00;5.28;0
6;industrial_complex;5014.00;11.10;1359.00;0.20;0
6;industrial_complex;5025.00;11.10;1372.00;3.22;0
6;industrial_complex;5001.00;11.13;1383.00;5.88;0
6;industrial_complex;5021.00;11.07;1346.00;2.26;0
6;air_base;5003.00;11.07;1358.00;0.11;0
6;naval_base;5047.00;10.03;1363.00;-1.11;3722
6;naval_base;5023.00;12.25;1341.00;1.22;3722
6;naval_base;5037.00;10.18;1366.00;1.07;3722
6;naval_base;5032.00;11.10;1369.00;-4.61;3722
6;bunker;5023.00;11.05;1367.00;0.11;0
6;bunker;5006.00;11.07;1356.00;2.78;0
6;bunker;5007.00;11.05;1376.00;5.44;0
6;bunker;5037.00;11.05;1352.00;2.17;0
6;coastal_bunker;4991.00;9.50;1335.00;-0.86;0
6;coastal_bunker;5044.00;9.50;1349.00;-1.11;0
6;coastal_bunker;5044.00;9.50;1366.00;1.07;0
6;coastal_bunker;5033.00;10.03;1370.00;-4.61;0
6;dockyard;5036.00;10.00;1354.00;-1.11;0
6;anti_air_building;5013.00;11.07;1369.00;5.95;0
6;anti_air_building;5015.00;11.07;1384.00;2.33;0
6;anti_air_building;4994.00;11.07;1340.00;3.89;0
6;radar_station;5022.00;11.05;1364.00;3.08;0
6;rocket_site;5022.00;11.05;1364.00;4.40;0
6;nuclear_reactor;5029.00;11.05;1376.00;0.78;0
7;arms_factory;4961.00;11.10;1343.00;2.71;0
7;arms_factory;4979.00;11.05;1369.00;0.55;0
7;arms_factory;4913.00;11.05;1389.00;3.21;0
7;arms_factory;4962.00;11.10;1350.00;4.77;0
7;arms_factory;4982.00;11.10;1383.00;1.16;0
7;arms_factory;4951.00;11.20;1379.00;5.28;0
7;industrial_complex;4981.00;11.05;1342.00;0.20;0
7;industrial_complex;4965.00;11.07;1341.00;3.22;0
7;industrial_complex;4935.00;12.05;1386.00;5.88;0
7;industrial_complex;4896.00;11.05;1363.00;2.26;0
7;industrial_complex;4980.00;11.03;1392.00;0.11;0
7;industrial_complex;4981.00;11.38;1362.00;1.67;0
7;air_base;4893.00;11.05;1380.00;5.79;0
7;naval_base;4961.00;9.50;1334.00;0.12;3670
7;naval_base;4981.00;10.32;1337.00;-0.14;3670
